label,Anatomy,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
5220,-8.738661623015231,-3.7291323400823835,-20.99318029997406,3,2,1,1,6
4334,-43.51238424098153,119.88207056717768,-128.37257159476525,3,2,2,1,3
2290,-8.812728081679746,-3.755166979954188,-21.18425869701124,1,2,2,1,6
7068,-30.614586038171147,11.328673689670705,-84.32920822694045,3,2,1,2,3
6851,-6.2221563917666485,-2.854738424786552,-14.579615413087202,3,2,2,1,3
7139,-11.476453451476253,-4.688660604900801,-30.023063688449426,3,2,1,2,3
4246,-9.869605471833072,-4.128648003479769,-23.92641575341311,3,2,1,1,2
2731,-1.6021918553813352,-1.2941360180348376,-3.136788933957033,3,2,2,1,5
1862,-13.003013598747087,-5.259253092080249,-32.242881044773036,3,2,1,1,4
5989,-13.451829405982222,-5.424250350209233,-33.45896039121008,3,2,2,1,4
5428,-7.157306309663114,-3.1774309277817223,-16.945787037295606,3,2,2,2,6
4669,-10.898483953542431,-4.94897773331407,-31.28805934774103,3,2,1,1,6
2019,-3.12948061076692,-1.8044142630800168,-6.879483339235375,3,2,1,1,6
3667,-11.159145368605623,-4.589571025710434,-27.313719223727254,3,2,2,1,3
3364,-2.7382435605228927,-1.6508447016637373,-6.536114690706823,3,2,1,2,6
5871,-22.07366641757169,-8.020134788711157,-59.492237815994926,3,2,1,1,6
3567,-3.8904515882210005,-2.060617509388336,-8.75793482827899,3,2,1,1,3
5148,-9.903648424053136,-4.114740265231645,-24.212244766418248,3,2,2,1,3
4663,1.2182682609808526,-33.87767689693371,-8.463926227249207,3,2,2,1,3
3048,-57.39966855995886,-82.34799945019786,173.87281774662637,3,2,1,1,2
3582,-0.6180620612807557,-0.967868192751909,-0.7422382587139764,2,2,2,2,6
2138,-11.305363378811375,-4.642210576159971,-27.70081816600927,1,2,2,1,5
3359,-13.90869187150277,-5.593035885167259,-34.703692654522904,3,2,2,2,3
842,10.695347416697485,-8.370234956355846,-58.30212166624792,3,2,2,2,2
797,-16.04502166389696,-6.393844795683007,-40.62043571400541,3,2,1,1,3
36,-20.719769884587464,-8.796278429633482,-56.54770689058122,3,2,1,1,3
7622,-2.7764189720493153,-1.6860014964218042,-6.011167459621724,1,2,2,7,6
3750,-11.368117945667025,-4.664826725697495,-27.867149189889258,2,2,2,2,6
2238,-13.837557981196438,-5.566700183269344,-34.50942630281094,3,2,1,1,5
2405,40.07742366310617,-30.386003843060333,7.672956226651549,3,2,2,1,4
7435,-10.715665741671243,-4.430390119748531,-26.14346944002967,2,2,2,2,4
4847,-51.9529802010212,-34.817448622049255,-94.80600476259232,1,2,2,1,2
5661,-5.936712972928043,-2.756740166514874,-13.861141322943517,3,2,1,1,6
6552,-1.8318445805864887,-1.370547915746707,-3.6973994498890317,3,2,2,2,6
4175,-24.110140221369566,-15.819945181724623,-28.67710707314137,3,2,2,1,2
3098,3.573010899541172,0.403730465085254,9.346170834717505,3,2,2,1,5
570,-20.760105619549794,-8.234760059480102,-54.30467537059963,2,2,2,2,5
1688,-34.404339670714876,-41.022818728875656,75.76627156740203,1,2,2,3,2
6982,-1.677291643938694,-1.7040266500420596,-3.0853010840754598,3,2,1,1,3
7054,-0.24225895278837273,-0.8437587116055121,0.1690315140965567,1,2,2,2,6
7359,-3.0337612641281364,-1.7722831847745084,-6.643876861372967,3,2,2,1,6
4296,-18.661166591761848,-7.263293261858896,-48.176102727131024,3,2,1,2,6
306,0.29268511625033067,-0.6675225816299658,1.463480510872086,2,2,2,2,3
2671,-4.205614496468447,-2.1546964279197134,-9.827092788582311,1,2,2,7,6
2170,-18.891816568023646,-7.111920840475253,-49.47280182800488,1,2,2,1,5
2623,-27.950269850503727,-11.267713714834072,-77.16593263585722,3,2,2,1,3
3100,-3.406092442241749,-1.8973860118744381,-7.561179121845086,3,2,2,1,3
7744,-10.821670638221113,-4.644557816402336,-27.407185758202832,3,2,1,1,4
7786,0.31831977431991254,-0.6590895711841591,1.5254345470541386,3,2,2,1,3
1993,-2.01308633007497,-1.430928795708812,-4.14035032831525,3,2,1,1,6
5200,-9.061934313346512,-3.842895893954436,-21.828200496073535,1,2,2,1,3
4540,-13.914946930729233,-5.595352665846662,-34.72078337820804,1,2,2,1,3
7085,-16.214350138952007,-8.328730275347318,-11.956427080252874,3,2,2,1,3
6637,-12.799197051543313,-5.1845874155694975,-31.692796643397603,3,2,2,2,3
790,-16.265645062376713,-6.838374312109887,-44.421057845033374,3,2,2,2,4
4575,-0.8022343062351095,-1.0287857434888648,-1.1894367146501075,3,2,2,1,3
666,-10.12438919348547,-4.219251415147337,-24.591961292865662,3,2,2,1,4
1363,-11.099607194110725,-4.568159224600137,-27.15627762274805,3,2,2,1,5
4051,-35.80957989916215,-15.418663129094046,-106.24119131887487,3,2,1,1,3
247,-6.254958635704239,-2.8660147786623424,-14.662290559393465,3,2,2,1,5
2201,-6.817460864393006,-3.059865075263765,-16.083650608735383,3,2,2,1,6
4379,-5.785608588924558,-3.93874587377526,-8.678811889369625,3,2,1,1,6
6893,-0.4386006375347149,-0.90856894549419,-0.3068658610244248,3,2,2,1,6
5296,-8.738077168984747,-3.7289269733742985,-20.991673067635144,3,2,1,1,6
795,-38.8812879049932,-71.16976980570767,-54.27471759711341,3,2,1,2,2
5352,-41.50952335627474,-28.35423419427025,-63.80417927394653,3,2,2,2,2
2023,-2.4560527595140513,-1.5787952608182354,-5.224938530221266,3,2,1,1,6
5182,-1.3187190034073324,-1.1979504157400407,-2.958151375151497,3,2,2,1,3
6835,-4.432855747005003,-5.806562647310008,-5.183353828425683,1,2,2,1,4
3172,-12.760876854162689,-5.21308505030663,-31.424792685368068,3,2,2,1,3
1487,-9.993920602022873,-4.18279883799822,-24.156784489912805,3,2,2,1,6
4872,-12.212005532986959,-5.049777476805886,-31.600845548966188,3,2,2,1,3
3561,-16.75633952388785,-6.692668173118748,-42.57430054908354,2,2,2,2,3
5318,-4.179344150614844,-4.761419981133744,4.225452778246245,2,2,2,2,6
122,-3.478703758101529,-1.9218208844942593,-7.7403347927467365,3,2,1,1,3
4889,-15.700260677037146,-6.389251203578748,-41.00985147437132,3,2,2,1,3
3254,-4.796050888722499,-2.4983383048295695,-10.555919958849715,3,2,2,1,3
1683,-12.98997973425141,-5.254473410395722,-32.207663582729914,3,2,1,2,6
2723,0.15027427873211524,-0.7143914958906294,1.1191765091806054,3,2,2,1,3
8133,-4.3956665952560146,-2.231484793633368,-10.010572584909163,4,2,2,1,3
7240,9.892614261211477,-15.580943384628807,28.725469667359132,3,2,1,1,6
3017,-16.949156806644837,-6.8411273530268115,-43.449448238305045,3,2,2,1,3
5750,0.5093024356967218,-0.5962965556071786,1.9867920143653228,3,2,1,1,3
575,-2.362919313822268,-1.5476715264112086,-4.996665349768311,3,2,2,1,6
5423,-9.37121246320982,-3.952058101852405,-22.629612500450637,2,2,2,2,3
7627,-87.8442639207992,-249.67601082572872,513.4755329512916,2,2,2,2,2
6892,-11.558591837117387,-4.683829077528104,-33.03904047827402,3,2,1,1,6
693,-16.42426190999355,-5.874615490886574,-42.99222545136884,2,2,2,2,5
4519,-15.990793300533323,-6.407204898569157,-40.569047416930054,3,2,1,1,3
809,2.7122024688261916,0.1240002316900189,7.285054387085074,3,2,2,1,3
7013,-19.528720792341534,-7.711817407190648,-51.36317262194882,3,2,2,1,3
1839,-3.3347156536558327,-1.8733786162573354,-7.385154639648963,3,2,2,1,6
739,-51.38744112158849,-54.976752564543105,-457.85572274011287,3,2,1,1,3
4897,-27.42665595946668,-14.899553924122465,-55.393516849123344,3,2,1,2,2
3714,-36.38191020698882,-37.609456229218,53.434329422404396,1,2,2,1,2
6384,-1.1565957888107554,-1.0396922884994657,-2.1322291375995692,3,2,2,1,3
5768,-18.048135541001436,-7.1629931386737615,-46.32261697714779,3,2,2,1,3
3077,-12.468438001144882,-5.063762942214676,-30.802932189620698,3,2,2,1,2
7150,-23.975275395109374,-9.554637822949115,-64.20041703648478,1,2,2,1,4
4623,-41.66202984570185,-70.65660484128624,-46.90974541808647,1,2,2,1,2
7835,-5.886933950527646,-2.739673398585362,-13.73602003474634,1,2,2,1,3
1060,-2.9536937246871684,-1.7454221351448207,-6.446908550194512,3,2,1,1,6
1051,-11.653802399769965,-4.767968538254226,-28.62584186860578,3,2,1,1,4
5444,-46.730386582121525,-46.62305540544189,15.651327781906025,3,2,2,1,2
2129,-37.116905599493215,-34.73217928590906,19.322891868321896,3,2,2,2,5
7748,-10.4332379418096,-4.329384126707479,-25.40114977281547,3,2,2,2,5
4015,-18.531690686198083,-7.76600228668439,-50.10415291280198,3,2,2,1,6
6021,-52.72210024918642,-407.0541784889111,2620.5157507744,3,2,1,1,2
2046,-19.914831542872143,-19.480838407803674,30.225200217649544,3,2,1,1,2
867,-4.3275488225509875,-2.2084099141053626,-9.841413526202444,1,2,2,1,3
2750,-16.917323463590314,-6.924505193619767,-43.561101746554925,1,2,1,2,6
1094,-13.09167230626259,-9.431282639034558,-9.185042876866142,3,2,2,1,6
4059,-5.521132830434456,-2.614467803531111,-12.81812900145781,3,2,2,2,6
1431,-12.363390047065126,-5.0318411506469305,-30.440994630272595,3,2,1,1,6
6636,-18.811190868039272,-7.460906549543672,-48.53689133213794,2,2,2,2,4
3530,-13.53479580044675,-5.531515829253488,-33.61422210664336,3,2,2,2,6
3459,1.2408428106210079,-0.3563153697793244,3.750716819385977,3,2,2,1,4
4698,-22.218374661597625,-8.826504840093813,-58.731778188452196,2,2,2,2,6
7447,-1.3852886171479613,-1.2220641282840108,-2.607957424967029,3,2,2,2,3
2917,-9.110768444952766,-3.860111131901816,-21.95457472804178,3,2,2,1,3
1373,-11.40894484956184,-4.07591243686,-25.768136254717188,2,2,2,2,4
2945,-5.9635932819491115,-3.053064068445558,-16.14756370029491,1,2,1,1,4
5461,-20.289567789990436,36.11990540578974,-48.94918057021109,3,2,2,1,2
3292,-3.5348462370678826,-1.940722239321995,-7.878916837973584,2,2,2,2,6
6191,-4.0340515296867405,-2.109119995300318,-9.11351761540477,3,2,2,1,6
4584,-15.623595234227519,-11.0951170553049,-16.283944642784626,3,2,2,2,4
4172,-17.81161604118048,-7.071212366257298,-45.64110376971501,3,2,1,2,2
6640,-3.4910294105209556,48.42243957564035,-55.1339495565292,3,2,2,1,3
2074,-11.579324496641801,-4.778492440656307,-28.437296548132302,3,2,1,1,6
538,-19.99537045374576,-7.990472356038888,-52.67392230655991,2,2,2,2,5
1446,-8.213846407829529,-3.5451653867833763,-19.643209579540645,3,2,2,1,5
2688,-14.430092429761263,31.022817476589132,-36.39375040169584,3,2,1,2,3
2006,-2.4578306546105413,-1.5793895883789666,-5.229297469899437,3,2,1,1,3
6292,-9.793569182187055,-4.1016521956558565,-23.72813841550449,3,2,2,2,3
7974,-6.901630894166519,-3.088950964644629,-16.2969349836194,3,2,2,1,6
3624,-13.594317042782698,-5.507651194006476,-33.7552824457551,3,2,1,1,2
8149,0.9272680898574219,-0.4590805940707412,2.995221199485715,3,2,2,1,3
2109,19.07768818464938,-4.152889917585754,-35.883056144287906,2,2,2,2,2
406,-6.8267242420417515,-16.162077236762897,-13.755474026806949,3,2,2,1,2
7264,-13.558843084277738,37.90592591154088,-27.742268868321617,3,2,2,2,3
3543,-0.38868309615903845,-0.892085152905289,-0.18583283587791638,3,2,2,1,6
5144,-8.339222525018998,-3.4385735985883703,-20.05002846474472,1,2,2,7,6
1817,-17.875847061300977,-6.919457159262273,-45.91780671608872,3,2,2,1,6
3325,-26.439276547578885,-22.456206088513703,-3.452963958531679,2,2,2,2,2
4529,-9.094487513243351,-3.8543708234233556,-21.91243561584141,3,2,2,2,2
4330,-25.23784565018173,-11.193221341082873,-62.072473489184645,2,2,2,2,2
2077,-4.448925953656125,-2.2495345204229498,-10.14289220509122,1,2,2,1,6
7465,-21.303784988470014,-9.272743747925755,-60.834246363010784,1,2,2,1,6
8088,-3.2833670665415267,-1.856114999165353,-7.258574220250806,3,2,2,2,6
2524,-23.931860105472108,-9.53643826238013,-64.06343440340119,3,2,2,1,5
4239,5.916339340876054,-7.935274166218249,-36.68755742846324,1,2,1,1,2
6478,-10.613339117918558,-4.393761792455223,-25.874256773918702,3,2,2,2,2
2605,-11.008770215902866,-4.535516230668076,-26.916270041504383,3,2,1,1,6
431,-13.042270480532899,-5.221589477487685,-36.370178230161756,3,2,2,1,3
589,0.7901108966994861,-0.5040778836416113,2.66448522753787,3,2,2,2,3
6709,0.8272543765084779,-0.4918892614832135,2.7540691378148043,3,2,2,1,6
2531,-3.4151385212936938,-1.9004294876663597,-7.583493952957929,3,2,1,2,3
7776,-21.730784886548058,-8.671526277842407,-58.5357448292656,2,2,2,2,3
3715,-61.74417269028914,-60.070868336221366,-3.9863570194555424,2,2,2,2,2
796,-13.190454896499064,-5.3280643944688055,-32.74995702022976,3,2,1,2,6
6796,-17.533266483507997,-6.963535280770777,-44.84193900165255,3,2,2,2,2
4520,-3.673660157487853,-1.9874884650307263,-8.221792920272708,3,2,1,1,3
2816,-34.172298300982526,-15.0279182156775,-109.16523023346994,3,2,2,1,4
7025,-13.173399746357873,-5.297685401268969,-29.891081402812805,3,2,1,1,5
6283,-10.20147162902099,-4.246707039177593,-24.793669069427388,3,2,1,1,3
5272,-8.978906082659849,-3.8136444894199744,-21.61347997434428,3,2,1,1,3
2679,0.38668687822636827,-0.6366042710001933,1.690631701818718,3,2,1,1,5
6867,-3.7535756913638485,-2.0144327599922267,-8.419336133790592,3,2,2,2,3
4119,-26.860744331555583,-15.967239464848964,-39.93756043055001,3,2,2,1,5
5799,-1.5654481723818046,-1.4803411636979726,-4.599521767470509,3,2,2,1,6
2116,-35.49446368375252,-13.690341555998614,-107.34399695100834,3,2,1,1,5
3841,-8.74836881443769,-3.7097292452765878,-23.6067634850526,3,2,2,1,6
1858,-91.7423455935976,-860.6358926899327,6188.974390475549,3,2,2,1,2
395,-20.19879425719402,-8.009928660073761,-52.62646549144007,3,2,1,1,3
1162,-12.00302165621859,-4.89446219576448,-29.556615340121706,3,2,2,2,2
5385,-11.453590839265,-4.695653676267467,-28.09388357831278,3,2,2,1,6
6469,-17.477198989068953,-6.962005856756583,-44.65655087988399,2,2,2,2,4
1935,-9.571038687772457,-4.022758915842813,-23.148752902108825,3,2,1,1,3
5824,2.0339930491555562,-0.09702973074845762,5.657940670535121,3,2,1,1,6
2906,-4.193282874235834,-2.1629613342392253,-9.50823238539075,2,2,2,2,2
3644,-25.492035176870335,-10.044567855607001,-69.73757035314345,3,2,2,1,2
835,-8.285729144176923,-3.5525389718932714,-20.046782178230757,1,2,2,2,5
6875,-0.7457573913412533,-0.8994343967779971,-1.2011811700385144,2,2,2,2,6
4471,-26.67900043081285,-43.0869289521568,-55.65049671023169,3,2,1,1,2
392,-7.994076845154938,-3.4683886675482603,-19.07992616017625,3,2,1,1,3
2949,-7.852278428922831,-3.4189316250855306,-18.717109783646695,3,2,2,2,6
4914,-6.787641016470117,-3.0495654861450157,-16.00812590920378,3,2,2,1,5
3047,-4.257353587383228,-2.1846434532563515,-9.66718344003061,3,2,1,1,4
7200,-20.9305107688232,-8.307665677101634,-58.73660874116453,3,2,1,1,6
4348,-2.4626740166683523,-1.5810086971459658,-5.241172383256118,3,2,1,2,3
2637,-6.645038466478915,-3.054190321365675,-15.789616576743109,3,2,1,1,5
787,-16.67079436467949,-6.63216572838278,-42.38510274608591,3,2,1,1,6
327,-15.256643547093224,-6.430476845241236,-41.257878887290595,3,2,2,1,6
268,-15.937418384642797,-5.467601936234701,-42.19405778109597,3,2,1,2,6
1598,-5.600486954884951,-2.641597844370305,-13.017017790688246,2,2,2,2,6
5600,-53.370897770133006,-189.67820540663908,1164.725067059618,3,2,2,1,2
3081,1.3990185510892852,-0.30453419321075553,4.131480695143843,3,2,2,1,3
4219,-3.0352382439797014,-1.7727788186411109,-6.647511229829541,3,2,2,2,6
4288,-4.920412548970976,-2.4096379627779005,-11.316568568922962,3,2,1,1,6
6298,-4.627494550662478,-2.3162902125355336,-10.509798786114438,1,2,2,1,6
1383,0.7028583820653641,-0.5327183937098618,2.4539949822714315,3,2,2,1,5
2206,5.018040557908432,-14.052400348842976,18.408440255979432,1,2,2,3,6
3313,-9.675110626465,-4.059634312003166,-23.419550657676083,3,2,1,1,4
2749,-1.2594493937838314,-1.1802935383684245,-2.301434100356094,3,2,1,1,6
1966,-20.85035894881666,-7.548630087722524,-57.731055760175984,3,2,1,1,3
3747,-22.655049165826636,-9.005900375332125,-60.07691189814249,3,2,1,1,5
1478,-24.72199862544919,-9.835749262682306,-68.54699044738891,3,2,1,1,6
1406,-16.365003785302143,83.14567705015523,-36.403985681883114,3,2,1,1,3
6706,-29.780366974678557,53.67831886096309,-76.74228327056984,3,2,2,2,3
460,-13.98647971109365,-5.621858714478391,-34.916326976803695,3,2,2,2,3
2266,-56.61589243529931,103.24321297339166,-208.88367243446245,1,2,1,1,3
5169,-7.023804453624761,-3.1312065780645453,-16.60680202996855,3,2,2,2,6
4411,-47.471268857421606,-51.7270931560873,61.175382375764464,1,2,2,1,2
422,-24.07184099299508,38.397303865291285,-46.48274989998786,3,2,1,1,4
7795,-8.815040228498695,-3.7559799964099616,-21.190225881940155,3,2,2,2,6
5854,-6.843359688933067,-3.0688124837815423,-16.149260609621912,3,2,1,1,5
2805,-1.2431484403567756,-1.174884939267942,-2.2617427839220667,3,2,2,1,3
722,-13.677960099204288,-5.507687600855764,-34.074185351048435,3,2,1,1,5
986,-49.619404049407514,-29.650966906200235,-134.77815416815244,3,2,2,1,2
1454,-11.179437622871507,-4.596871712384041,-27.367403460041317,2,2,2,2,6
2228,-3.8996920516703955,-2.0637370663899053,-8.780805251410973,2,2,2,2,6
4733,-2.927082311215803,-1.717393956298262,-9.11185533938175,3,2,2,1,6
5852,-16.250136756624205,-6.471769045907911,-41.19722731846638,3,2,2,1,6
7362,-4.69160324237315,-2.331869546227756,-10.746471193508851,3,2,2,1,2
5207,-4.302477083681003,-2.1999197974517957,-9.779173276517142,3,2,1,1,6
2858,-6.883894612632904,-3.0828202622000425,-16.251978594287397,1,2,1,11,3
6733,-2.0327103395116537,-1.4374706641687336,-4.188338848520119,3,2,2,1,6
4271,22.03297609162287,-29.7603862294486,-195.92473776250242,3,2,2,1,3
1644,-6.535026282595253,-2.9624179517378333,-15.36911744841045,3,2,2,1,6
1445,-7.354153786517882,-3.2456857424934604,-17.446361674230843,3,2,2,1,3
2418,-84.75682461230005,-314.6163067567489,1929.5617724185934,3,2,2,1,2
907,-10.512562658711678,-4.873951653065292,-22.40016686320404,3,2,1,2,3
1196,-17.44904227879125,-7.211245744881938,-46.14280820403821,1,2,2,3,3
7777,17.1117588292787,-17.254006231619513,31.285028320797647,3,2,1,1,4
3817,30.54847790611061,-7.508967615464833,-12.90922891264055,3,2,2,1,3
