Label;NodeStrength;DegreeCentrality;BetweennessCentrality;EigenvectorCentrality;ClusteringCoefficient;AvgPathLength;region_name;hemisphere
5399;0.35309;0.35309;0.35309;0.35309;0.35309;0.35309;5399_140_135_72;right
5400;0.39948;0.39948;0.39948;0.39948;0.39948;0.39948;5400_117_136_72;right
5401;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;5401_157_136_72;right
5402;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;5402_151_138_72;right
5403;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;5403_162_140_72;right
5404;0.16108;0.16108;0.16108;0.16108;0.16108;0.16108;5404_88_141_72;right
5405;0.29124;0.29124;0.29124;0.29124;0.29124;0.29124;5405_95_143_72;right
5406;0.34794;0.34794;0.34794;0.34794;0.34794;0.34794;5406_136_143_72;right
5407;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;5407_116_145_72;right
5408;0.13402;0.13402;0.13402;0.13402;0.13402;0.13402;5408_164_145_72;right
5409;0.38144;0.38144;0.38144;0.38144;0.38144;0.38144;5409_109_146_72;right
5410;0.14304;0.14304;0.14304;0.14304;0.14304;0.14304;5410_88_147_72;right
5411;0.27835;0.27835;0.27835;0.27835;0.27835;0.27835;5411_92_149_72;right
5412;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;5412_139_150_72;right
5413;0.36211;0.36211;0.36211;0.36211;0.36211;0.36211;5413_162_151_72;right
5414;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;5414_113_153_72;right
5415;0.29768;0.29768;0.29768;0.29768;0.29768;0.29768;5415_147_155_72;right
5416;0.14691;0.14691;0.14691;0.14691;0.14691;0.14691;5416_96_158_72;right
5417;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;5417_133_159_72;right
5418;0.39046;0.39046;0.39046;0.39046;0.39046;0.39046;5418_140_159_72;right
5419;0.14948;0.14948;0.14948;0.14948;0.14948;0.14948;5419_164_161_72;right
5420;0.28093;0.28093;0.28093;0.28093;0.28093;0.28093;5420_125_163_72;right
5421;0.22552;0.22552;0.22552;0.22552;0.22552;0.22552;5421_133_164_72;right
5422;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;5422_120_165_72;right
5423;0.16108;0.16108;0.16108;0.16108;0.16108;0.16108;5423_107_167_72;right
5424;0.1366;0.1366;0.1366;0.1366;0.1366;0.1366;5424_160_168_72;right
5425;0.13531;0.13531;0.13531;0.13531;0.13531;0.13531;5425_107_170_72;right
5426;0.31186;0.31186;0.31186;0.31186;0.31186;0.31186;5426_119_172_72;right
5427;0.28222;0.28222;0.28222;0.28222;0.28222;0.28222;5427_147_172_72;right
5428;0.13273;0.13273;0.13273;0.13273;0.13273;0.13273;5428_108_175_72;right
5429;0.14433;0.14433;0.14433;0.14433;0.14433;0.14433;5429_130_177_72;right
5430;0.13402;0.13402;0.13402;0.13402;0.13402;0.13402;5430_119_179_72;right
5431;0.12887;0.12887;0.12887;0.12887;0.12887;0.12887;5431_123_183_72;right
5432;0.23454;0.23454;0.23454;0.23454;0.23454;0.23454;5432_114_67_73;right
5433;0.22423;0.22423;0.22423;0.22423;0.22423;0.22423;5433_104_71_73;right
5434;0.19201;0.19201;0.19201;0.19201;0.19201;0.19201;5434_112_73_73;right
5435;0.24098;0.24098;0.24098;0.24098;0.24098;0.24098;5435_131_75_73;right
5436;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;5436_126_78_73;right
5437;0.24227;0.24227;0.24227;0.24227;0.24227;0.24227;5437_140_78_73;right
5438;0.18943;0.18943;0.18943;0.18943;0.18943;0.18943;5438_111_80_73;right
5439;0.34923;0.34923;0.34923;0.34923;0.34923;0.34923;5439_124_80_73;right
5440;0.13789;0.13789;0.13789;0.13789;0.13789;0.13789;5440_156_81_73;right
5441;0.16881;0.16881;0.16881;0.16881;0.16881;0.16881;5441_106_84_73;right
5442;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;5442_119_85_73;right
5443;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;5443_123_87_73;right
5444;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;5444_127_87_73;right
5445;0.14175;0.14175;0.14175;0.14175;0.14175;0.14175;5445_168_88_73;right
5446;0.13789;0.13789;0.13789;0.13789;0.13789;0.13789;5446_166_89_73;right
5447;0.34278;0.34278;0.34278;0.34278;0.34278;0.34278;5447_109_92_73;right
5448;0.35825;0.35825;0.35825;0.35825;0.35825;0.35825;5448_129_93_73;right
5449;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;5449_129_94_73;right
5450;0.40851;0.40851;0.40851;0.40851;0.40851;0.40851;5450_118_96_73;right
5451;0.33505;0.33505;0.33505;0.33505;0.33505;0.33505;5451_167_96_73;right
5452;0.25;0.25;0.25;0.25;0.25;0.25;5452_171_96_73;right
5453;0.41366;0.41366;0.41366;0.41366;0.41366;0.41366;5453_106_98_73;right
5454;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;5454_110_98_73;right
5455;0.375;0.375;0.375;0.375;0.375;0.375;5455_96_100_73;right
5456;0.13918;0.13918;0.13918;0.13918;0.13918;0.13918;5456_174_100_73;right
5457;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;5457_125_101_73;right
5458;0.37371;0.37371;0.37371;0.37371;0.37371;0.37371;5458_162_101_73;right
5459;0.27835;0.27835;0.27835;0.27835;0.27835;0.27835;5459_98_102_73;right
5460;0.32603;0.32603;0.32603;0.32603;0.32603;0.32603;5460_106_104_73;right
5461;0.29381;0.29381;0.29381;0.29381;0.29381;0.29381;5461_141_104_73;right
5462;0.13273;0.13273;0.13273;0.13273;0.13273;0.13273;5462_174_105_73;right
5463;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;5463_118_106_73;right
5464;0.17784;0.17784;0.17784;0.17784;0.17784;0.17784;5464_132_107_73;right
5465;0.24742;0.24742;0.24742;0.24742;0.24742;0.24742;5465_90_109_73;right
5466;0.20361;0.20361;0.20361;0.20361;0.20361;0.20361;5466_95_110_73;right
5467;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;5467_91_112_73;right
5468;0.35696;0.35696;0.35696;0.35696;0.35696;0.35696;5468_152_112_73;right
5469;0.20232;0.20232;0.20232;0.20232;0.20232;0.20232;5469_137_114_73;right
5470;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;5470_124_115_73;right
5471;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;5471_159_115_73;right
5472;0.35825;0.35825;0.35825;0.35825;0.35825;0.35825;5472_154_116_73;right
5473;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;5473_149_117_73;right
5474;0.21134;0.21134;0.21134;0.21134;0.21134;0.21134;5474_98_118_73;right
5475;0.24356;0.24356;0.24356;0.24356;0.24356;0.24356;5475_85_119_73;right
5476;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;5476_98_120_73;right
5477;0.40077;0.40077;0.40077;0.40077;0.40077;0.40077;5477_116_120_73;right
5478;0.15593;0.15593;0.15593;0.15593;0.15593;0.15593;5478_176_120_73;right
5479;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;5479_160_121_73;right
5480;0.35309;0.35309;0.35309;0.35309;0.35309;0.35309;5480_88_123_73;right
5481;0.40206;0.40206;0.40206;0.40206;0.40206;0.40206;5481_108_123_73;right
5482;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;5482_122_124_73;right
5483;0.29897;0.29897;0.29897;0.29897;0.29897;0.29897;5483_172_124_73;right
5484;0.33634;0.33634;0.33634;0.33634;0.33634;0.33634;5484_133_125_73;right
5485;0.12242;0.12242;0.12242;0.12242;0.12242;0.12242;5485_82_126_73;right
5486;0.36727;0.36727;0.36727;0.36727;0.36727;0.36727;5486_118_127_73;right
5487;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;5487_167_128_73;right
5488;0.25129;0.25129;0.25129;0.25129;0.25129;0.25129;5488_169_128_73;right
5489;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;5489_157_129_73;right
5490;0.27577;0.27577;0.27577;0.27577;0.27577;0.27577;5490_139_130_73;right
5491;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;5491_151_132_73;right
5492;0.28608;0.28608;0.28608;0.28608;0.28608;0.28608;5492_135_134_73;right
5493;0.24742;0.24742;0.24742;0.24742;0.24742;0.24742;5493_99_135_73;right
5494;0.21263;0.21263;0.21263;0.21263;0.21263;0.21263;5494_94_137_73;right
5495;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;5495_106_137_73;right
5496;0.31701;0.31701;0.31701;0.31701;0.31701;0.31701;5496_136_138_73;right
5497;0.13015;0.13015;0.13015;0.13015;0.13015;0.13015;5497_170_139_73;right
5498;0.28351;0.28351;0.28351;0.28351;0.28351;0.28351;5498_104_141_73;right
5499;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;5499_162_142_73;right
5500;0.31314;0.31314;0.31314;0.31314;0.31314;0.31314;5500_92_145_73;right
5501;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;5501_109_146_73;right
5502;0.38015;0.38015;0.38015;0.38015;0.38015;0.38015;5502_116_147_73;right
5503;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;5503_136_148_73;right
5504;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;5504_104_150_73;right
5505;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;5505_143_150_73;right
5506;0.1701;0.1701;0.1701;0.1701;0.1701;0.1701;5506_168_151_73;right
5507;0.15979;0.15979;0.15979;0.15979;0.15979;0.15979;5507_169_153_73;right
5508;0.33505;0.33505;0.33505;0.33505;0.33505;0.33505;5508_135_155_73;right
5509;0.13144;0.13144;0.13144;0.13144;0.13144;0.13144;5509_100_158_73;right
5510;0.23067;0.23067;0.23067;0.23067;0.23067;0.23067;5510_107_158_73;right
5511;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;5511_150_158_73;right
5512;0.34794;0.34794;0.34794;0.34794;0.34794;0.34794;5512_117_160_73;right
5513;0.38789;0.38789;0.38789;0.38789;0.38789;0.38789;5513_137_161_73;right
5514;0.3067;0.3067;0.3067;0.3067;0.3067;0.3067;5514_144_161_73;right
5515;0.27706;0.27706;0.27706;0.27706;0.27706;0.27706;5515_107_164_73;right
5516;0.17397;0.17397;0.17397;0.17397;0.17397;0.17397;5516_129_165_73;right
5517;0.35052;0.35052;0.35052;0.35052;0.35052;0.35052;5517_145_168_73;right
5518;0.29897;0.29897;0.29897;0.29897;0.29897;0.29897;5518_127_169_73;right
5519;0.2951;0.2951;0.2951;0.2951;0.2951;0.2951;5519_139_171_73;right
5520;0.29381;0.29381;0.29381;0.29381;0.29381;0.29381;5520_119_172_73;right
5521;0.14046;0.14046;0.14046;0.14046;0.14046;0.14046;5521_111_176_73;right
5522;0.15722;0.15722;0.15722;0.15722;0.15722;0.15722;5522_127_177_73;right
5523;0.1366;0.1366;0.1366;0.1366;0.1366;0.1366;5523_142_179_73;right
5524;0.23325;0.23325;0.23325;0.23325;0.23325;0.23325;5524_127_70_74;right
5525;0.22552;0.22552;0.22552;0.22552;0.22552;0.22552;5525_128_71_74;right
5526;0.1482;0.1482;0.1482;0.1482;0.1482;0.1482;5526_120_73_74;right
5527;0.18299;0.18299;0.18299;0.18299;0.18299;0.18299;5527_157_75_74;right
5528;0.20361;0.20361;0.20361;0.20361;0.20361;0.20361;5528_96_79_74;right
5529;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;5529_138_81_74;right
5530;0.3183;0.3183;0.3183;0.3183;0.3183;0.3183;5530_122_83_74;right
5531;0.29124;0.29124;0.29124;0.29124;0.29124;0.29124;5531_119_84_74;right
5532;0.33634;0.33634;0.33634;0.33634;0.33634;0.33634;5532_131_86_74;right
5533;0.16624;0.16624;0.16624;0.16624;0.16624;0.16624;5533_165_87_74;right
5534;0.25644;0.25644;0.25644;0.25644;0.25644;0.25644;5534_144_88_74;right
5535;0.38015;0.38015;0.38015;0.38015;0.38015;0.38015;5535_113_89_74;right
5536;0.28866;0.28866;0.28866;0.28866;0.28866;0.28866;5536_140_89_74;right
5537;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;5537_161_90_74;right
5538;0.28995;0.28995;0.28995;0.28995;0.28995;0.28995;5538_98_91_74;right
5539;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;5539_121_92_74;right
5540;0.3299;0.3299;0.3299;0.3299;0.3299;0.3299;5540_144_93_74;right
5541;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;5541_126_94_74;right
5542;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;5542_163_94_74;right
5543;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;5543_108_95_74;right
5544;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;5544_136_96_74;right
5545;0.39046;0.39046;0.39046;0.39046;0.39046;0.39046;5545_146_96_74;right
5546;0.39562;0.39562;0.39562;0.39562;0.39562;0.39562;5546_115_98_74;right
5547;0.31701;0.31701;0.31701;0.31701;0.31701;0.31701;5547_124_99_74;right
5548;0.38015;0.38015;0.38015;0.38015;0.38015;0.38015;5548_150_100_74;right
5549;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;5549_92_101_74;right
5550;0.22938;0.22938;0.22938;0.22938;0.22938;0.22938;5550_145_102_74;right
5551;0.32216;0.32216;0.32216;0.32216;0.32216;0.32216;5551_88_103_74;right
5552;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;5552_99_105_74;right
5553;0.37371;0.37371;0.37371;0.37371;0.37371;0.37371;5553_108_107_74;right
5554;0.27964;0.27964;0.27964;0.27964;0.27964;0.27964;5554_96_108_74;right
5555;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;5555_154_108_74;right
5556;0.13531;0.13531;0.13531;0.13531;0.13531;0.13531;5556_175_108_74;right
5557;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;5557_86_109_74;right
5558;0.38789;0.38789;0.38789;0.38789;0.38789;0.38789;5558_144_110_74;right
5559;0.38789;0.38789;0.38789;0.38789;0.38789;0.38789;5559_118_111_74;right
5560;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;5560_124_111_74;right
5561;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;5561_151_112_74;right
5562;0.31314;0.31314;0.31314;0.31314;0.31314;0.31314;5562_101_113_74;right
5563;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;5563_93_115_74;right
5564;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;5564_171_115_74;right
5565;0.21521;0.21521;0.21521;0.21521;0.21521;0.21521;5565_132_116_74;right
5566;0.28351;0.28351;0.28351;0.28351;0.28351;0.28351;5566_135_117_74;right
5567;0.36211;0.36211;0.36211;0.36211;0.36211;0.36211;5567_125_119_74;right
5568;0.36727;0.36727;0.36727;0.36727;0.36727;0.36727;5568_153_120_74;right
5569;0.34794;0.34794;0.34794;0.34794;0.34794;0.34794;5569_102_121_74;right
5570;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;5570_143_122_74;right
5571;0.26031;0.26031;0.26031;0.26031;0.26031;0.26031;5571_85_123_74;right
5572;0.33505;0.33505;0.33505;0.33505;0.33505;0.33505;5572_150_123_74;right
5573;0.38015;0.38015;0.38015;0.38015;0.38015;0.38015;5573_108_124_74;right
5574;0.29381;0.29381;0.29381;0.29381;0.29381;0.29381;5574_90_126_74;right
5575;0.27577;0.27577;0.27577;0.27577;0.27577;0.27577;5575_129_127_74;right
5576;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;5576_97_129_74;right
5577;0.38789;0.38789;0.38789;0.38789;0.38789;0.38789;5577_114_129_74;right
5578;0.26804;0.26804;0.26804;0.26804;0.26804;0.26804;5578_136_129_74;right
5579;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;5579_103_131_74;right
5580;0.13918;0.13918;0.13918;0.13918;0.13918;0.13918;5580_129_131_74;right
5581;0.38144;0.38144;0.38144;0.38144;0.38144;0.38144;5581_146_131_74;right
5582;0.34278;0.34278;0.34278;0.34278;0.34278;0.34278;5582_167_131_74;right
5583;0.14304;0.14304;0.14304;0.14304;0.14304;0.14304;5583_174_132_74;right
5584;0.17784;0.17784;0.17784;0.17784;0.17784;0.17784;5584_92_135_74;right
5585;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;5585_115_136_74;right
5586;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;5586_125_137_74;right
5587;0.2732;0.2732;0.2732;0.2732;0.2732;0.2732;5587_164_137_74;right
5588;0.15979;0.15979;0.15979;0.15979;0.15979;0.15979;5588_96_140_74;right
5589;0.15206;0.15206;0.15206;0.15206;0.15206;0.15206;5589_90_141_74;right
5590;0.19716;0.19716;0.19716;0.19716;0.19716;0.19716;5590_131_141_74;right
5591;0.14562;0.14562;0.14562;0.14562;0.14562;0.14562;5591_129_143_74;right
5592;0.34021;0.34021;0.34021;0.34021;0.34021;0.34021;5592_147_144_74;right
5593;0.32603;0.32603;0.32603;0.32603;0.32603;0.32603;5593_149_146_74;right
5594;0.27191;0.27191;0.27191;0.27191;0.27191;0.27191;5594_135_147_74;right
5595;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;5595_97_149_74;right
5596;0.36469;0.36469;0.36469;0.36469;0.36469;0.36469;5596_122_151_74;right
5597;0.34923;0.34923;0.34923;0.34923;0.34923;0.34923;5597_137_152_74;right
5598;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;5598_120_153_74;right
5599;0.22809;0.22809;0.22809;0.22809;0.22809;0.22809;5599_145_154_74;right
5600;0.20876;0.20876;0.20876;0.20876;0.20876;0.20876;5600_107_155_74;right
5601;0.21649;0.21649;0.21649;0.21649;0.21649;0.21649;5601_163_155_74;right
5602;0.39046;0.39046;0.39046;0.39046;0.39046;0.39046;5602_140_156_74;right
5603;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;5603_153_156_74;right
5604;0.14433;0.14433;0.14433;0.14433;0.14433;0.14433;5604_110_157_74;right
5605;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;5605_132_157_74;right
5606;0.1701;0.1701;0.1701;0.1701;0.1701;0.1701;5606_163_157_74;right
5607;0.32088;0.32088;0.32088;0.32088;0.32088;0.32088;5607_126_159_74;right
5608;0.16366;0.16366;0.16366;0.16366;0.16366;0.16366;5608_147_159_74;right
5609;0.13531;0.13531;0.13531;0.13531;0.13531;0.13531;5609_159_160_74;right
5610;0.27448;0.27448;0.27448;0.27448;0.27448;0.27448;5610_152_162_74;right
5611;0.18943;0.18943;0.18943;0.18943;0.18943;0.18943;5611_131_165_74;right
5612;0.13789;0.13789;0.13789;0.13789;0.13789;0.13789;5612_154_167_74;right
5613;0.1366;0.1366;0.1366;0.1366;0.1366;0.1366;5613_159_169_74;right
5614;0.2732;0.2732;0.2732;0.2732;0.2732;0.2732;5614_138_172_74;right
5615;0.30155;0.30155;0.30155;0.30155;0.30155;0.30155;5615_123_173_74;right
5616;0.17139;0.17139;0.17139;0.17139;0.17139;0.17139;5616_134_176_74;right
5617;0.14562;0.14562;0.14562;0.14562;0.14562;0.14562;5617_131_178_74;right
5618;0.21778;0.21778;0.21778;0.21778;0.21778;0.21778;5618_116_69_75;right
5619;0.28737;0.28737;0.28737;0.28737;0.28737;0.28737;5619_126_74_75;right
5620;0.16753;0.16753;0.16753;0.16753;0.16753;0.16753;5620_107_76_75;right
5621;0.32345;0.32345;0.32345;0.32345;0.32345;0.32345;5621_130_77_75;right
5622;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;5622_131_79_75;right
5623;0.35052;0.35052;0.35052;0.35052;0.35052;0.35052;5623_143_79_75;right
5624;0.15077;0.15077;0.15077;0.15077;0.15077;0.15077;5624_158_80_75;right
5625;0.27448;0.27448;0.27448;0.27448;0.27448;0.27448;5625_127_81_75;right
5626;0.21392;0.21392;0.21392;0.21392;0.21392;0.21392;5626_92_83_75;right
5627;0.16753;0.16753;0.16753;0.16753;0.16753;0.16753;5627_133_84_75;right
5628;0.35052;0.35052;0.35052;0.35052;0.35052;0.35052;5628_130_86_75;right
5629;0.31959;0.31959;0.31959;0.31959;0.31959;0.31959;5629_161_88_75;right
5630;0.33634;0.33634;0.33634;0.33634;0.33634;0.33634;5630_117_89_75;right
5631;0.39691;0.39691;0.39691;0.39691;0.39691;0.39691;5631_116_91_75;right
5632;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;5632_123_91_75;right
5633;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;5633_148_91_75;right
5634;0.3067;0.3067;0.3067;0.3067;0.3067;0.3067;5634_156_93_75;right
5635;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;5635_144_94_75;right
5636;0.30284;0.30284;0.30284;0.30284;0.30284;0.30284;5636_130_95_75;right
5637;0.24098;0.24098;0.24098;0.24098;0.24098;0.24098;5637_112_97_75;right
5638;0.3067;0.3067;0.3067;0.3067;0.3067;0.3067;5638_144_98_75;right
5639;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;5639_95_99_75;right
5640;0.28866;0.28866;0.28866;0.28866;0.28866;0.28866;5640_108_100_75;right
5641;0.17397;0.17397;0.17397;0.17397;0.17397;0.17397;5641_121_100_75;right
5642;0.36469;0.36469;0.36469;0.36469;0.36469;0.36469;5642_148_100_75;right
5643;0.39562;0.39562;0.39562;0.39562;0.39562;0.39562;5643_155_101_75;right
5644;0.16237;0.16237;0.16237;0.16237;0.16237;0.16237;5644_132_103_75;right
5645;0.26804;0.26804;0.26804;0.26804;0.26804;0.26804;5645_100_104_75;right
5646;0.17139;0.17139;0.17139;0.17139;0.17139;0.17139;5646_142_104_75;right
5647;0.1817;0.1817;0.1817;0.1817;0.1817;0.1817;5647_141_105_75;right
5648;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;5648_108_107_75;right
5649;0.13531;0.13531;0.13531;0.13531;0.13531;0.13531;5649_170_107_75;right
5650;0.38402;0.38402;0.38402;0.38402;0.38402;0.38402;5650_145_109_75;right
5651;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;5651_126_111_75;right
5652;0.375;0.375;0.375;0.375;0.375;0.375;5652_98_113_75;right
5653;0.35825;0.35825;0.35825;0.35825;0.35825;0.35825;5653_147_113_75;right
5654;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;5654_166_114_75;right
5655;0.33763;0.33763;0.33763;0.33763;0.33763;0.33763;5655_139_116_75;right
5656;0.21649;0.21649;0.21649;0.21649;0.21649;0.21649;5656_174_116_75;right
5657;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;5657_136_118_75;right
5658;0.16881;0.16881;0.16881;0.16881;0.16881;0.16881;5658_175_119_75;right
5659;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;5659_121_120_75;right
5660;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;5660_121_121_75;right
5661;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;5661_150_121_75;right
5662;0.39691;0.39691;0.39691;0.39691;0.39691;0.39691;5662_119_122_75;right
5663;0.15722;0.15722;0.15722;0.15722;0.15722;0.15722;5663_175_122_75;right
5664;0.26031;0.26031;0.26031;0.26031;0.26031;0.26031;5664_152_124_75;right
5665;0.30026;0.30026;0.30026;0.30026;0.30026;0.30026;5665_91_125_75;right
5666;0.35696;0.35696;0.35696;0.35696;0.35696;0.35696;5666_127_126_75;right
5667;0.14304;0.14304;0.14304;0.14304;0.14304;0.14304;5667_173_126_75;right
5668;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;5668_137_127_75;right
5669;0.37887;0.37887;0.37887;0.37887;0.37887;0.37887;5669_141_127_75;right
5670;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;5670_127_128_75;right
5671;0.26289;0.26289;0.26289;0.26289;0.26289;0.26289;5671_149_129_75;right
5672;0.14948;0.14948;0.14948;0.14948;0.14948;0.14948;5672_171_130_75;right
5673;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;5673_166_131_75;right
5674;0.16624;0.16624;0.16624;0.16624;0.16624;0.16624;5674_125_133_75;right
5675;0.22294;0.22294;0.22294;0.22294;0.22294;0.22294;5675_126_135_75;right
5676;0.31314;0.31314;0.31314;0.31314;0.31314;0.31314;5676_151_135_75;right
5677;0.37887;0.37887;0.37887;0.37887;0.37887;0.37887;5677_148_136_75;right
5678;0.13402;0.13402;0.13402;0.13402;0.13402;0.13402;5678_90_138_75;right
5679;0.18814;0.18814;0.18814;0.18814;0.18814;0.18814;5679_166_139_75;right
5680;0.1482;0.1482;0.1482;0.1482;0.1482;0.1482;5680_92_142_75;right
5681;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;5681_105_142_75;right
5682;0.36082;0.36082;0.36082;0.36082;0.36082;0.36082;5682_120_144_75;right
5683;0.15851;0.15851;0.15851;0.15851;0.15851;0.15851;5683_127_144_75;right
5684;0.18557;0.18557;0.18557;0.18557;0.18557;0.18557;5684_133_146_75;right
5685;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;5685_124_148_75;right
5686;0.16237;0.16237;0.16237;0.16237;0.16237;0.16237;5686_168_148_75;right
5687;0.17139;0.17139;0.17139;0.17139;0.17139;0.17139;5687_93_149_75;right
5688;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;5688_107_151_75;right
5689;0.16366;0.16366;0.16366;0.16366;0.16366;0.16366;5689_127_152_75;right
5690;0.24613;0.24613;0.24613;0.24613;0.24613;0.24613;5690_106_154_75;right
