label;Sample;superclass;region_name;hemisphere
3399;3;Non neuron;CA1;left
3400;3;Non neuron;CA1;left
3401;3;PC CA1;CA1;left
3402;3;PC CA1;CA1;left
3403;3;PC CA1;CA1;left
3404;3;Non neuron;CA1;left
3405;3;Non neuron;CA1;left
3406;3;Uncalled;CA1;left
3407;3;Non neuron;CA1;left
3408;3;Non neuron;CA1;left
3409;3;Non neuron;CA1;left
3410;3;Uncalled;CA1;left
3411;3;PC CA1;CA1;left
3412;3;Non neuron;CA1;left
3413;3;Non neuron;CA1;left
3414;3;Uncalled;CA1;left
3415;3;Non neuron;CA1;left
3416;3;Non neuron;CA1;left
3417;3;PC other;CA1;left
3418;3;PC CA1;CA1;left
3419;3;PC other;CA1;left
3420;3;Uncalled;CA1;left
3421;3;Non neuron;CA1;left
3422;3;Non neuron;CA1;left
3423;3;Non neuron;CA1;left
3424;3;PC other;CA1;left
3425;3;PC other;CA1;left
3426;3;Non neuron;CA1;left
3427;3;Non neuron;CA1;left
3428;3;PC CA1;CA1;left
3429;3;PC other;CA1;left
3430;3;PC CA1;CA1;left
3431;3;Non neuron;CA1;left
3432;3;Uncalled;CA1;left
3433;3;Non neuron;CA1;left
3434;3;PC CA1;CA1;left
3435;3;Uncalled;CA1;left
3436;3;Non neuron;CA1;left
3437;3;Uncalled;CA1;left
3438;3;PC CA1;CA1;left
3439;3;O/LM;CA1;left
3440;3;Non neuron;CA1;left
3441;3;Non neuron;CA1;left
3442;3;Non neuron;CA1;left
3443;3;Non neuron;CA1;left
3444;3;Non neuron;CA1;left
3445;3;Non neuron;CA1;left
3446;3;Uncalled;CA1;left
3447;3;Non neuron;CA1;left
3448;3;Uncalled;CA1;left
3449;3;PC other;CA1;left
3450;3;PC CA1;CA1;left
3451;3;Uncalled;CA1;left
3452;3;Uncalled;CA1;left
3453;3;Non neuron;CA1;left
3454;3;Non neuron;CA1;left
3455;3;Non neuron;CA1;left
3456;3;Non neuron;CA1;left
3457;3;Non neuron;CA1;left
3458;3;Uncalled;CA1;left
3459;3;Non neuron;CA1;left
3460;3;Non neuron;CA1;left
3461;3;PC other;CA1;left
3462;3;PC other;CA1;left
3463;3;Uncalled;CA1;left
3464;3;PC CA1;CA1;left
3465;3;Non neuron;CA1;left
3466;3;Uncalled;CA1;left
3467;3;Uncalled;CA1;left
3468;3;Non neuron;CA1;left
3469;3;Non neuron;CA1;left
3470;3;Uncalled;CA1;left
3471;3;Uncalled;CA1;left
3472;3;PC CA1;CA1;left
3473;3;PC CA1;CA1;left
3474;3;Non neuron;CA1;left
3475;3;PC other;CA1;left
3476;3;PC CA1;CA1;left
3477;3;Non neuron;CA1;left
3478;3;Non neuron;CA1;left
3479;3;Non neuron;CA1;left
3480;3;Non neuron;CA1;left
3481;3;PC CA1;CA1;left
3482;3;Uncalled;CA1;left
3483;3;Uncalled;CA1;left
3484;3;Non neuron;CA1;left
3485;3;PC CA1;CA1;left
3486;3;Non neuron;CA1;left
3487;3;Non neuron;CA1;left
3488;3;PC CA1;CA1;left
3489;3;Non neuron;CA1;left
3490;3;Uncalled;CA1;left
3491;3;Non neuron;CA1;left
3492;3;Uncalled;CA1;left
3493;3;Basket;CA1;left
3494;3;PC CA1;CA1;left
3495;3;Uncalled;CA1;left
3496;3;Non neuron;CA1;left
3497;3;Non neuron;CA1;left
3498;3;Non neuron;CA1;left
3499;3;PC CA1;CA1;left
3500;3;Uncalled;CA1;left
3501;3;Non neuron;CA1;left
3502;3;Uncalled;CA1;left
3503;3;PC CA1;CA1;left
3504;3;Non neuron;CA1;left
3505;3;PC CA1;CA1;left
3506;3;Uncalled;CA1;left
3507;3;Non neuron;CA1;left
3508;3;PC CA1;CA1;left
3509;3;Non neuron;CA1;left
3510;3;Uncalled;CA1;left
3511;3;Non neuron;CA1;left
3512;3;Uncalled;CA1;left
3513;3;PC other;CA1;left
3514;3;Non neuron;CA1;left
3515;3;PC CA1;CA1;left
3516;3;PC CA1;CA1;left
3517;3;Uncalled;CA1;left
3518;3;PC other;CA1;left
3519;3;Uncalled;CA1;left
3520;3;Uncalled;CA1;left
3521;3;Non neuron;CA1;left
3522;3;PC CA1;CA1;left
3523;3;Non neuron;CA1;left
3524;3;Non neuron;CA1;left
3525;3;Uncalled;CA1;left
3526;3;PC other;CA1;left
3527;3;Uncalled;CA1;left
3528;3;Non neuron;CA1;left
3529;3;Uncalled;CA1;left
3530;3;PC CA1;CA1;left
3531;3;Uncalled;CA1;left
3532;3;Non neuron;CA1;left
3533;3;Non neuron;CA1;left
3534;3;Non neuron;CA1;left
3535;3;Non neuron;CA1;left
3536;3;Uncalled;CA1;left
3537;3;PC CA1;CA1;left
3538;3;Non neuron;CA1;left
3539;3;Non neuron;CA1;left
3540;3;Non neuron;CA1;left
3541;3;Non neuron;CA1;left
3542;3;Non neuron;CA1;left
3543;3;Non neuron;CA1;left
3544;3;Non neuron;CA1;left
3545;3;PC CA1;CA1;left
3546;3;PC other;CA1;left
3547;3;Non neuron;CA1;left
3548;3;PC CA1;CA1;left
3549;3;Uncalled;CA1;left
3550;3;Basket;CA1;left
3551;3;Non neuron;CA1;left
3552;3;PC CA1;CA1;left
3553;3;PC CA1;CA1;left
3554;3;PC CA1;CA1;left
3555;3;Non neuron;CA1;left
3556;3;Uncalled;CA1;left
3557;3;PC CA1;CA1;left
3558;3;Non neuron;CA1;left
3559;3;Non neuron;CA1;left
3560;3;PC CA1;CA1;left
3561;3;Non neuron;CA1;left
3562;3;Uncalled;CA1;left
3563;3;Uncalled;CA1;left
3564;3;Uncalled;CA1;left
3565;3;Basket;CA1;left
3566;3;Non neuron;CA1;left
3567;3;Non neuron;CA1;left
3568;3;PC CA1;CA1;left
3569;3;Non neuron;CA1;left
3570;3;Non neuron;CA1;left
3571;3;O/LM;CA1;left
3572;3;PC other;CA1;left
3573;3;Non neuron;CA1;left
3574;3;Non neuron;CA1;left
3575;3;Non neuron;CA1;left
3576;3;Non neuron;CA1;left
3577;3;Uncalled;CA1;left
10001;4;Uncalled;CA1;left
10002;4;Non neuron;CA1;left
10003;4;Non neuron;CA1;left
10004;4;Uncalled;CA1;left
10005;4;Non neuron;CA1;left
10006;4;Non neuron;CA1;left
10007;4;Non neuron;CA1;left
10008;4;Non neuron;CA1;left
10009;4;Non neuron;CA1;left
10010;4;Uncalled;CA1;left
10011;4;Uncalled;CA1;left
10012;4;Uncalled;CA1;left
10013;4;Uncalled;CA1;left
10014;4;Non neuron;CA1;left
10015;4;Non neuron;CA1;left
10016;4;Non neuron;CA1;left
10017;4;Uncalled;CA1;left
10018;4;Uncalled;CA1;left
10019;4;Uncalled;CA1;left
10020;4;Non neuron;CA1;left
10021;4;Uncalled;CA1;left
10022;4;Non neuron;CA1;left
10023;4;Non neuron;CA1;left
10024;4;Uncalled;CA1;left
10025;4;Non neuron;CA1;left
10026;4;Non neuron;CA1;left
10027;4;Uncalled;CA1;left
10028;4;O/LM;CA1;left
10029;4;Non neuron;CA1;left
10030;4;Non neuron;CA1;left
10031;4;Non neuron;CA1;left
10032;4;O/LM;CA1;left
10033;4;Non neuron;CA1;left
10034;4;Non neuron;CA1;left
10035;4;Uncalled;CA1;left
10036;4;Non neuron;CA1;left
10037;4;Uncalled;CA1;left
10038;4;Uncalled;CA1;left
10039;4;Non neuron;CA1;left
10040;4;Uncalled;CA1;left
10041;4;Non neuron;CA1;left
10042;4;Uncalled;CA1;left
10043;4;Non neuron;CA1;left
10044;4;Non neuron;CA1;left
10045;4;Uncalled;CA1;left
10046;4;Hippocamposeptal;CA1;left
10047;4;Non neuron;CA1;left
10048;4;Non neuron;CA1;left
10049;4;Non neuron;CA1;left
10050;4;Uncalled;CA1;left
10051;4;Uncalled;CA1;left
10052;4;Non neuron;CA1;left
10053;4;Uncalled;CA1;left
10054;4;Uncalled;CA1;left
10055;4;Non neuron;CA1;left
10056;4;Uncalled;CA1;left
10057;4;Uncalled;CA1;left
10058;4;Non neuron;CA1;left
10059;4;Non neuron;CA1;left
10060;4;Non neuron;CA1;left
10061;4;Non neuron;CA1;left
10062;4;Uncalled;CA1;left
10063;4;Uncalled;CA1;left
10064;4;Non neuron;CA1;left
10065;4;O/LM;CA1;left
10066;4;Non neuron;CA1;left
10067;4;Non neuron;CA1;left
10068;4;Uncalled;CA1;left
10069;4;Non neuron;CA1;left
10070;4;Non neuron;CA1;left
10071;4;Basket;CA1;left
10072;4;Basket;CA1;left
10073;4;Uncalled;CA1;left
10074;4;Non neuron;CA1;left
10075;4;Uncalled;CA1;left
10076;4;Bistratified;CA1;left
10077;4;Uncalled;CA1;left
10078;4;Uncalled;CA1;left
10079;4;Non neuron;CA1;left
10080;4;Non neuron;CA1;left
10081;4;Non neuron;CA1;left
10082;4;Uncalled;CA1;left
10083;4;Uncalled;CA1;left
10084;4;Uncalled;CA1;left
10085;4;Uncalled;CA1;left
10086;4;Uncalled;CA1;left
10087;4;Non neuron;CA1;left
10088;4;Uncalled;CA1;left
10089;4;Uncalled;CA1;left
10090;4;Uncalled;CA1;left
10091;4;Non neuron;CA1;left
10092;4;Non neuron;CA1;left
10093;4;Non neuron;CA1;left
10094;4;Non neuron;CA1;left
10095;4;Non neuron;CA1;left
10096;4;Non neuron;CA1;left
10097;4;Non neuron;CA1;left
10098;4;Uncalled;CA1;left
10099;4;Non neuron;CA1;left
10100;4;Uncalled;CA1;left
10101;4;Uncalled;CA1;left
10102;4;Uncalled;CA1;left
10103;4;Non neuron;CA1;left
10104;4;PC CA1;CA1;left
10105;4;Non neuron;CA1;left
10106;4;Non neuron;CA1;left
10107;4;Uncalled;CA1;left
10108;4;Non neuron;CA1;left
10109;4;PC CA1;CA1;left
10110;4;Uncalled;CA1;left
10111;4;Uncalled;CA1;left
10112;4;Non neuron;CA1;left
10113;4;O/LM;CA1;left
10114;4;Uncalled;CA1;left
10115;4;Uncalled;CA1;left
10116;4;PC CA1;CA1;left
10117;4;O/LM;CA1;left
10118;4;Non neuron;CA1;left
10119;4;Uncalled;CA1;left
10120;4;Non neuron;CA1;left
10121;4;PC CA1;CA1;left
10122;4;Non neuron;CA1;left
10123;4;Uncalled;CA1;left
10124;4;Non neuron;CA1;left
10125;4;PC CA1;CA1;left
10126;4;Uncalled;CA1;left
10127;4;Uncalled;CA1;left
10128;4;Non neuron;CA1;left
10129;4;Non neuron;CA1;left
10130;4;Uncalled;CA1;left
10131;4;PC CA1;CA1;left
10132;4;O-Bi;CA1;left
10133;4;Non neuron;CA1;left
10134;4;PC CA1;CA1;left
10135;4;Non neuron;CA1;left
10136;4;Non neuron;CA1;left
10137;4;Uncalled;CA1;left
10138;4;Non neuron;CA1;left
10139;4;Uncalled;CA1;left
10140;4;Uncalled;CA1;left
10141;4;Uncalled;CA1;left
10142;4;PC CA1;CA1;left
10143;4;PC other;CA1;left
10144;4;Non neuron;CA1;left
10145;4;Uncalled;CA1;left
10146;4;Uncalled;CA1;left
10147;4;Uncalled;CA1;left
10148;4;Uncalled;CA1;left
10149;4;Uncalled;CA1;left
10150;4;PC CA1;CA1;left
10151;4;Uncalled;CA1;left
10152;4;PC other;CA1;left
10153;4;Uncalled;CA1;left
10154;4;Uncalled;CA1;left
10155;4;Uncalled;CA1;left
10156;4;PC CA1;CA1;left
10157;4;PC CA1;CA1;left
10158;4;Uncalled;CA1;left
10159;4;Uncalled;CA1;left
10160;4;PC CA1;CA1;left
10161;4;PC CA1;CA1;left
10162;4;PC CA1;CA1;left
10163;4;Uncalled;CA1;left
10164;4;PC other;CA1;left
10165;4;PC CA1;CA1;left
10166;4;PC CA1;CA1;left
10167;4;PC CA1;CA1;left
10168;4;Uncalled;CA1;left
10169;4;Uncalled;CA1;left
10170;4;Uncalled;CA1;left
10171;4;Non neuron;CA1;left
10172;4;Uncalled;CA1;left
10173;4;Uncalled;CA1;left
10174;4;PC CA1;CA1;left
10175;4;Uncalled;CA1;left
10176;4;Uncalled;CA1;left
10177;4;PC CA1;CA1;left
10178;4;Non neuron;CA1;left
10179;4;Uncalled;CA1;left
10180;4;PC CA1;CA1;left
10181;4;PC CA1;CA1;left
10182;4;Uncalled;CA1;left
10183;4;Uncalled;CA1;left
10184;4;PC CA1;CA1;left
10185;4;PC CA1;CA1;left
10186;4;PC CA1;CA1;left
10187;4;PC CA1;CA1;left
10188;4;Non neuron;CA1;left
10189;4;PC CA1;CA1;left
10190;4;PC CA1;CA1;left
10191;4;PC CA1;CA1;left
10192;4;PC CA1;CA1;left
10193;4;PC CA1;CA1;left
10194;4;PC CA1;CA1;left
10195;4;PC CA1;CA1;left
10196;4;PC CA1;CA1;left
10197;4;Non neuron;CA1;left
10198;4;Non neuron;CA1;left
10199;4;Non neuron;CA1;left
10200;4;PC CA1;CA1;left
10201;4;PC CA1;CA1;left
10202;4;Non neuron;CA1;left
10203;4;PC CA1;CA1;left
10204;4;Uncalled;CA1;left
10205;4;PC CA1;CA1;left
10206;4;PC other;CA1;left
10207;4;PC CA1;CA1;left
10208;4;PC CA1;CA1;left
10209;4;PC CA1;CA1;left
10210;4;IS3;CA1;left
10211;4;PC CA1;CA1;left
10212;4;Non neuron;CA1;left
10213;4;PC CA1;CA1;left
10214;4;Uncalled;CA1;left
10215;4;PC CA1;CA1;left
10216;4;PC CA1;CA1;left
10217;4;Uncalled;CA1;left
10218;4;Basket;CA1;left
10219;4;Uncalled;CA1;left
10220;4;MGE NGF/IVY;CA1;left
10221;4;Uncalled;CA1;left
10222;4;Uncalled;CA1;left
10223;4;Uncalled;CA1;left
10224;4;PC CA1;CA1;left
10225;4;PC CA1;CA1;left
10226;4;CGE NGF;CA1;left
10227;4;PC CA1;CA1;left
10228;4;PC CA1;CA1;left
10229;4;PC CA1;CA1;left
10230;4;PC CA1;CA1;left
10231;4;PC CA1;CA1;left
10232;4;PC CA1;CA1;left
10233;4;PC CA1;CA1;left
10234;4;Uncalled;CA1;left
10235;4;PC CA1;CA1;left
10236;4;Uncalled;CA1;left
10237;4;Non neuron;CA1;left
10238;4;Non neuron;CA1;left
10239;4;PC CA1;CA1;left
10240;4;Uncalled;CA1;left
10241;4;Basket;CA1;left
10242;4;Non neuron;CA1;left
10243;4;Uncalled;CA1;left
10244;4;PC CA1;CA1;left
10245;4;Non neuron;CA1;left
10246;4;Uncalled;CA1;left
10247;4;Non neuron;CA1;left
10248;4;Bistratified;CA1;left
10249;4;PC CA1;CA1;left
10250;4;PC CA1;CA1;left
10251;4;Uncalled;CA1;left
10252;4;Non neuron;CA1;left
10253;4;Uncalled;CA1;left
10254;4;PC CA1;CA1;left
10255;4;PC CA1;CA1;left
10256;4;PC CA1;CA1;left
10257;4;PC CA1;CA1;left
10258;4;Uncalled;CA1;left
10259;4;PC CA1;CA1;left
10260;4;PC CA1;CA1;left
10261;4;PC CA1;CA1;left
10262;4;PC CA1;CA1;left
10263;4;PC CA1;CA1;left
10264;4;PC CA1;CA1;left
10265;4;PC CA1;CA1;left
10266;4;Non neuron;CA1;left
10267;4;PC CA1;CA1;left
10268;4;PC CA1;CA1;left
10269;4;Non neuron;CA1;left
10270;4;PC CA1;CA1;left
10271;4;Uncalled;CA1;left
10272;4;Non neuron;CA1;left
10273;4;PC CA1;CA1;left
10274;4;PC CA1;CA1;left
10275;4;PC CA1;CA1;left
10276;4;Uncalled;CA1;left
10277;4;PC CA1;CA1;left
10278;4;PC CA1;CA1;left
10279;4;Uncalled;CA1;left
10280;4;PC CA1;CA1;left
10281;4;PC CA1;CA1;left
10282;4;Non neuron;CA1;left
10283;4;PC CA1;CA1;left
10284;4;PC other;CA1;left
10285;4;PC CA1;CA1;left
10286;4;PC other;CA1;left
10287;4;PC CA1;CA1;left
10288;4;PC CA1;CA1;left
10289;4;PC CA1;CA1;left
10290;4;Uncalled;CA1;left
10291;4;Non neuron;CA1;left
10292;4;PC CA1;CA1;left
10293;4;Axo-axonic;CA1;left
10294;4;PC CA1;CA1;left
10295;4;PC CA1;CA1;left
10296;4;Axo-axonic;CA1;left
10297;4;Basket;CA1;left
10298;4;Uncalled;CA1;left
10299;4;Uncalled;CA1;left
10300;4;PC CA1;CA1;left
10301;4;Non neuron;CA1;left
10302;4;PC CA1;CA1;left
10303;4;Uncalled;CA1;left
10304;4;PC CA1;CA1;left
10305;4;Non neuron;CA1;left
10306;4;Uncalled;CA1;left
10307;4;PC CA1;CA1;left
10308;4;PC CA1;CA1;left
10309;4;PC CA1;CA1;left
10310;4;PC CA1;CA1;left
10311;4;Non neuron;CA1;left
10312;4;PC CA1;CA1;left
10313;4;Uncalled;CA1;left
10314;4;Uncalled;CA1;left
10315;4;PC CA1;CA1;left
10316;4;PC CA1;CA1;left
10317;4;Uncalled;CA1;left
10318;4;PC CA1;CA1;left
10319;4;PC CA1;CA1;left
10320;4;PC CA1;CA1;left
10321;4;PC CA1;CA1;left
10322;4;Non neuron;CA1;left
10323;4;PC CA1;CA1;left
10324;4;PC CA1;CA1;left
10325;4;PC CA1;CA1;left
10326;4;Non neuron;CA1;left
10327;4;Uncalled;CA1;left
10328;4;PC other;CA1;left
10329;4;PC CA1;CA1;left
10330;4;Uncalled;CA1;left
10331;4;Uncalled;CA1;left
10332;4;PC CA1;CA1;left
10333;4;Uncalled;CA1;left
10334;4;PC CA1;CA1;left
10335;4;Uncalled;CA1;left
10336;4;PC CA1;CA1;left
10337;4;PC CA1;CA1;left
10338;4;Axo-axonic;CA1;left
10339;4;Uncalled;CA1;left
10340;4;PC CA1;CA1;left
10341;4;PC CA1;CA1;left
10342;4;PC other;CA1;left
10343;4;Uncalled;CA1;left
10344;4;PC CA1;CA1;left
10345;4;Non neuron;CA1;left
10346;4;PC CA1;CA1;left
10347;4;Non neuron;CA1;left
10348;4;PC CA1;CA1;left
10349;4;Non neuron;CA1;left
10350;4;Uncalled;CA1;left
10351;4;PC other;CA1;left
10352;4;Non neuron;CA1;left
10353;4;PC CA1;CA1;left
10354;4;PC CA1;CA1;left
10355;4;PC CA1;CA1;left
10356;4;PC other;CA1;left
10357;4;Non neuron;CA1;left
10358;4;IS3;CA1;left
10359;4;Uncalled;CA1;left
10360;4;PC CA1;CA1;left
10361;4;Uncalled;CA1;left
10362;4;Non neuron;CA1;left
10363;4;PC CA1;CA1;left
10364;4;Uncalled;CA1;left
10365;4;Uncalled;CA1;left
10366;4;PC CA1;CA1;left
10367;4;PC CA1;CA1;left
10368;4;PC CA1;CA1;left
10369;4;Uncalled;CA1;left
10370;4;PC CA1;CA1;left
10371;4;Uncalled;CA1;left
10372;4;PC CA1;CA1;left
10373;4;PC CA1;CA1;left
10374;4;PC CA1;CA1;left
10375;4;PC CA1;CA1;left
10376;4;PC CA1;CA1;left
10377;4;Uncalled;CA1;left
10378;4;Uncalled;CA1;left
10379;4;Uncalled;CA1;left
10380;4;Non neuron;CA1;left
10381;4;PC CA1;CA1;left
10382;4;Uncalled;CA1;left
10383;4;Non neuron;CA1;left
10384;4;Uncalled;CA1;left
10385;4;PC CA1;CA1;left
10386;4;Non neuron;CA1;left
10387;4;Uncalled;CA1;left
10388;4;PC CA1;CA1;left
10389;4;Uncalled;CA1;left
10390;4;Uncalled;CA1;left
10391;4;PC CA1;CA1;left
10392;4;Non neuron;CA1;left
10393;4;Non neuron;CA1;left
10394;4;Uncalled;CA1;left
10395;4;PC CA1;CA1;left
10396;4;PC CA1;CA1;left
10397;4;Axo-axonic;CA1;left
10398;4;Uncalled;CA1;left
10399;4;IS1;CA1;left
10400;4;CGE NGF;CA1;left
10401;4;Non neuron;CA1;left
10402;4;Uncalled;CA1;left
10403;4;Uncalled;CA1;left
10404;4;PC CA1;CA1;left
10405;4;PC CA1;CA1;left
10406;4;Uncalled;CA1;left
10407;4;Uncalled;CA1;left
10408;4;Uncalled;CA1;left
10409;4;PC CA1;CA1;left
10410;4;Non neuron;CA1;left
10411;4;Non neuron;CA1;left
10412;4;PC CA1;CA1;left
10413;4;PC CA1;CA1;left
10414;4;Uncalled;CA1;left
10415;4;Uncalled;CA1;left
10416;4;Uncalled;CA1;left
10417;4;PC CA1;CA1;left
10418;4;Basket;CA1;left
10419;4;Uncalled;CA1;left
10420;4;PC CA1;CA1;left
10421;4;PC CA1;CA1;left
10422;4;Non neuron;CA1;left
10423;4;PC CA1;CA1;left
10424;4;PC CA1;CA1;left
10425;4;Non neuron;CA1;left
10426;4;PC CA1;CA1;left
10427;4;PC CA1;CA1;left
10428;4;PC CA1;CA1;left
10429;4;Non neuron;CA1;left
10430;4;Uncalled;CA1;left
10431;4;Non neuron;CA1;left
10432;4;PC CA1;CA1;left
10433;4;Uncalled;CA1;left
10434;4;Non neuron;CA1;left
10435;4;PC CA1;CA1;left
10436;4;PC CA1;CA1;left
10437;4;PC CA1;CA1;left
10438;4;PC CA1;CA1;left
10439;4;Bistratified;CA1;left
10440;4;PC CA1;CA1;left
10441;4;Uncalled;CA1;left
10442;4;Uncalled;CA1;left
10443;4;PC CA1;CA1;left
10444;4;Uncalled;CA1;left
10445;4;PC CA1;CA1;left
10446;4;PC CA1;CA1;left
10447;4;Non neuron;CA1;left
10448;4;PC CA1;CA1;left
10449;4;O-Bi;CA1;left
10450;4;Non neuron;CA1;left
10451;4;PC CA1;CA1;left
10452;4;Uncalled;CA1;left
10453;4;PC CA1;CA1;left
10454;4;Non neuron;CA1;left
10455;4;Non neuron;CA1;left
10456;4;PC CA1;CA1;left
10457;4;Non neuron;CA1;left
10458;4;PC CA1;CA1;left
10459;4;PC CA1;CA1;left
10460;4;Uncalled;CA1;left
10461;4;Uncalled;CA1;left
10462;4;PC CA1;CA1;left
10463;4;PC CA1;CA1;left
10464;4;Uncalled;CA1;left
10465;4;PC CA1;CA1;left
10466;4;Non neuron;CA1;left
10467;4;PC CA1;CA1;left
10468;4;PC CA1;CA1;left
10469;4;PC CA1;CA1;left
10470;4;Uncalled;CA1;left
10471;4;PC CA1;CA1;left
10472;4;PC CA1;CA1;left
10473;4;PC CA1;CA1;left
10474;4;PC CA1;CA1;left
10475;4;PC CA1;CA1;left
10476;4;Non neuron;CA1;left
10477;4;Uncalled;CA1;left
10478;4;PC CA1;CA1;left
10479;4;PC CA1;CA1;left
10480;4;Non neuron;CA1;left
10481;4;Non neuron;CA1;left
10482;4;Non neuron;CA1;left
10483;4;PC CA1;CA1;left
10484;4;Non neuron;CA1;left
10485;4;PC CA1;CA1;left
10486;4;Non neuron;CA1;left
10487;4;PC CA1;CA1;left
10488;4;PC CA1;CA1;left
10489;4;PC CA1;CA1;left
10490;4;PC CA1;CA1;left
10491;4;Non neuron;CA1;left
10492;4;Uncalled;CA1;left
10493;4;PC CA1;CA1;left
10494;4;PC CA1;CA1;left
10495;4;O/LM;CA1;left
10496;4;Uncalled;CA1;left
10497;4;PC CA1;CA1;left
10498;4;Non neuron;CA1;left
10499;4;Uncalled;CA1;left
10500;4;Non neuron;CA1;left
10501;4;Non neuron;CA1;left
10502;4;PC CA1;CA1;left
10503;4;PC CA1;CA1;left
10504;4;PC CA1;CA1;left
10505;4;Non neuron;CA1;left
10506;4;PC CA1;CA1;left
10507;4;PC CA1;CA1;left
10508;4;PC CA1;CA1;left
10509;4;Non neuron;CA1;left
10510;4;Uncalled;CA1;left
10511;4;PC CA1;CA1;left
10512;4;PC CA1;CA1;left
10513;4;PC CA1;CA1;left
10514;4;PC CA1;CA1;left
10515;4;Non neuron;CA1;left
10516;4;Uncalled;CA1;left
10517;4;PC CA1;CA1;left
10518;4;Non neuron;CA1;left
10519;4;Uncalled;CA1;left
10520;4;PC CA1;CA1;left
10521;4;Non neuron;CA1;left
10522;4;PC CA1;CA1;left
10523;4;PC CA1;CA1;left
10524;4;PC CA1;CA1;left
10525;4;PC CA1;CA1;left
10526;4;Uncalled;CA1;left
10527;4;Non neuron;CA1;left
10528;4;Non neuron;CA1;left
10529;4;PC CA1;CA1;left
10530;4;PC CA1;CA1;left
10531;4;PC CA1;CA1;left
10532;4;PC CA1;CA1;left
10533;4;PC CA1;CA1;left
10534;4;PC CA1;CA1;left
10535;4;PC CA1;CA1;left
10536;4;Non neuron;CA1;left
10537;4;Non neuron;CA1;left
10538;4;PC CA1;CA1;left
10539;4;Uncalled;CA1;left
10540;4;PC CA1;CA1;left
10541;4;Non neuron;CA1;left
10542;4;PC CA1;CA1;left
10543;4;PC CA1;CA1;left
10544;4;PC CA1;CA1;left
10545;4;PC CA1;CA1;left
10546;4;PC CA1;CA1;left
10547;4;PC CA1;CA1;left
10548;4;Non neuron;CA1;left
10549;4;PC CA1;CA1;left
10550;4;PC CA1;CA1;left
10551;4;PC CA1;CA1;left
10552;4;PC CA1;CA1;left
10553;4;Non neuron;CA1;left
10554;4;PC CA1;CA1;left
10555;4;Non neuron;CA1;left
10556;4;Uncalled;CA1;left
10557;4;PC CA1;CA1;left
10558;4;PC CA1;CA1;left
10559;4;Non neuron;CA1;left
10560;4;Non neuron;CA1;left
10561;4;Non neuron;CA1;left
10562;4;Non neuron;CA1;left
10563;4;PC CA1;CA1;left
10564;4;Non neuron;CA1;left
10565;4;Uncalled;CA1;left
10566;4;PC CA1;CA1;left
10567;4;PC CA1;CA1;left
10568;4;Non neuron;CA1;left
10569;4;PC CA1;CA1;left
10570;4;Non neuron;CA1;left
10571;4;Uncalled;CA1;left
10572;4;PC CA1;CA1;left
10573;4;Uncalled;CA1;left
10574;4;Non neuron;CA1;left
10575;4;PC CA1;CA1;left
10576;4;PC CA1;CA1;left
10577;4;PC CA1;CA1;left
10578;4;PC CA1;CA1;left
10579;4;Uncalled;CA1;left
10580;4;Trilaminar;CA1;left
10581;4;IS3;CA1;left
10582;4;PC CA1;CA1;left
10583;4;Uncalled;CA1;left
10584;4;PC CA1;CA1;left
10585;4;PC CA1;CA1;left
10586;4;Non neuron;CA1;left
10587;4;Non neuron;CA1;left
10588;4;PC CA1;CA1;left
10589;4;PC CA1;CA1;left
10590;4;PC CA1;CA1;left
10591;4;IS1;CA1;left
10592;4;O-Bi;CA1;left
10593;4;Non neuron;CA1;left
10594;4;PC CA1;CA1;left
10595;4;Non neuron;CA1;left
10596;4;Non neuron;CA1;left
10597;4;PC CA1;CA1;left
10598;4;Non neuron;CA1;left
10599;4;PC CA1;CA1;left
10600;4;Non neuron;CA1;left
10601;4;PC CA1;CA1;left
10602;4;PC CA1;CA1;left
10603;4;Non neuron;CA1;left
10604;4;Non neuron;CA1;left
10605;4;Uncalled;CA1;left
10606;4;PC CA1;CA1;left
10607;4;Basket;CA1;left
10608;4;PC CA1;CA1;left
10609;4;PC CA1;CA1;left
10610;4;Non neuron;CA1;left
10611;4;PC CA1;CA1;left
10612;4;Non neuron;CA1;left
10613;4;PC CA1;CA1;left
10614;4;PC CA1;CA1;left
10615;4;PC CA1;CA1;left
10616;4;PC CA1;CA1;left
10617;4;Uncalled;CA1;left
10618;4;PC CA1;CA1;left
10619;4;PC CA1;CA1;left
10620;4;PC CA1;CA1;left
10621;4;PC CA1;CA1;left
10622;4;Uncalled;CA1;left
10623;4;Non neuron;CA1;left
10624;4;PC CA1;CA1;left
10625;4;PC CA1;CA1;left
10626;4;PC CA1;CA1;left
10627;4;Uncalled;CA1;left
10628;4;PC CA1;CA1;left
10629;4;Uncalled;CA1;left
10630;4;Basket;CA1;left
10631;4;PC CA1;CA1;left
10632;4;Non neuron;CA1;left
10633;4;Non neuron;CA1;left
10634;4;PC CA1;CA1;left
10635;4;PC CA1;CA1;left
10636;4;PC CA1;CA1;left
10637;4;Basket;CA1;left
10638;4;PC CA1;CA1;left
10639;4;PC CA1;CA1;left
10640;4;PC CA1;CA1;left
10641;4;PC CA1;CA1;left
10642;4;Non neuron;CA1;left
10643;4;Uncalled;CA1;left
10644;4;Non neuron;CA1;left
10645;4;Non neuron;CA1;left
10646;4;PC CA1;CA1;left
10647;4;Uncalled;CA1;left
