label;Anatomy;region_name;hemisphere;case_id;node_set_id;local_label;node_id;seg_label;x;y;z;graph_seed;node_count;node_hash;degree_export_k20;strength_export_k20;KMeans_k20_c16_s0_Clustering;degree_export_k40;strength_export_k40;KMeans_k40_c16_s0_Clustering
94;left_module_13;UPENN-GBM-00013_11 node 93;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;94;93;2;119;191;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;11.791281;13;12;13.975152;13
95;left_module_13;UPENN-GBM-00013_11 node 94;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;95;94;2;119;191;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;10.946214;13;11;18.148858;13
96;left_module_13;UPENN-GBM-00013_11 node 95;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;96;95;2;119;192;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;15.450442;13;5;9.212057;13
97;left_module_13;UPENN-GBM-00013_11 node 96;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;97;96;2;119;193;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;17.216036;13;6;16.703163;13
98;left_module_6;UPENN-GBM-00013_11 node 97;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;98;97;2;120;175;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;10.740358;6;8;11.867042;6
99;left_module_6;UPENN-GBM-00013_11 node 98;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;99;98;2;120;175;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;12.172376;6;5;9.8234167;6
100;left_module_6;UPENN-GBM-00013_11 node 99;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;100;99;2;120;176;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;13.292876;6;5;7.8490326;6
101;left_module_6;UPENN-GBM-00013_11 node 100;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;101;100;2;120;176;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;9.7862383;6;7;15.219412;6
102;left_module_6;UPENN-GBM-00013_11 node 101;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;102;101;2;120;177;122;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;10.056696;6;8;10.996395;6
103;left_module_6;UPENN-GBM-00013_11 node 102;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;103;102;2;120;177;123;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;9.4384377;6;8;11.696972;6
104;left_module_6;UPENN-GBM-00013_11 node 103;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;104;103;2;120;177;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;11.549422;6;9;16.226185;6
105;left_module_6;UPENN-GBM-00013_11 node 104;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;105;104;2;120;177;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;12.099413;6;10;23.44055;6
106;left_module_9;UPENN-GBM-00013_11 node 105;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;106;105;2;120;177;126;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
107;left_module_6;UPENN-GBM-00013_11 node 106;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;107;106;2;120;178;119;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;7.8675499;6;5;8.6107303;6
108;left_module_6;UPENN-GBM-00013_11 node 107;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;108;107;2;120;178;122;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;7.2690199;6;7;9.6949652;6
109;left_module_6;UPENN-GBM-00013_11 node 108;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;109;108;2;120;178;123;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;21.170451;6;14;28.695391;6
110;left_module_6;UPENN-GBM-00013_11 node 109;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;110;109;2;120;178;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;23.490105;6;8;16.877711;6
111;left_module_6;UPENN-GBM-00013_11 node 110;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;111;110;2;120;178;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;17.749107;6;5;11.216135;6
112;left_module_9;UPENN-GBM-00013_11 node 111;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;112;111;2;120;178;126;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
113;left_module_6;UPENN-GBM-00013_11 node 112;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;113;112;2;120;179;122;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;10.488777;6;6;15.558192;6
114;left_module_6;UPENN-GBM-00013_11 node 113;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;114;113;2;120;179;123;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;11.10923;6;6;16.373293;6
115;left_module_13;UPENN-GBM-00013_11 node 114;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;115;114;2;120;179;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;19.359403;13;7;17.921006;13
116;left_module_13;UPENN-GBM-00013_11 node 115;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;116;115;2;120;179;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;17.540546;13;9;22.248631;13
117;left_module_9;UPENN-GBM-00013_11 node 116;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;117;116;2;120;179;126;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
118;left_module_6;UPENN-GBM-00013_11 node 117;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;118;117;2;120;180;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.7907578;6;10;8.4298855;6
119;left_module_6;UPENN-GBM-00013_11 node 118;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;119;118;2;120;180;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;4.3692309;6;9;8.9270683;6
120;left_module_13;UPENN-GBM-00013_11 node 119;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;120;119;2;120;180;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;7.730893;13;8;11.796054;13
121;left_module_13;UPENN-GBM-00013_11 node 120;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;121;120;2;120;180;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;11.409258;13;9;12.738988;13
122;left_module_6;UPENN-GBM-00013_11 node 121;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;122;121;2;120;180;122;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;13.749969;6;5;13.745691;6
123;left_module_13;UPENN-GBM-00013_11 node 122;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;123;122;2;120;180;123;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;13.085707;13;6;14.753492;13
124;left_module_13;UPENN-GBM-00013_11 node 123;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;124;123;2;120;180;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;18.354212;13;6;14.640302;13
125;left_module_9;UPENN-GBM-00013_11 node 124;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;125;124;2;120;180;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
126;left_module_6;UPENN-GBM-00013_11 node 125;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;126;125;2;120;181;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;6.8170867;6;6;8.8277226;6
127;left_module_6;UPENN-GBM-00013_11 node 126;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;127;126;2;120;181;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;9.93951;6;7;12.162557;6
128;left_module_6;UPENN-GBM-00013_11 node 127;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;128;127;2;120;181;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;8.962288;6;10;12.8533;6
129;left_module_6;UPENN-GBM-00013_11 node 128;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;129;128;2;120;181;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;8.7456889;6;6;7.2330159;6
130;left_module_6;UPENN-GBM-00013_11 node 129;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;130;129;2;120;181;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;11.121738;6;6;8.4899194;6
131;left_module_13;UPENN-GBM-00013_11 node 130;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;131;130;2;120;181;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;7.7156305;13;9;15.928671;13
132;left_module_13;UPENN-GBM-00013_11 node 131;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;132;131;2;120;181;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;17.137524;13;7;14.237144;13
133;left_module_13;UPENN-GBM-00013_11 node 132;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;133;132;2;120;181;117;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;22.145991;13;9;20.579923;13
134;left_module_1;UPENN-GBM-00013_11 node 133;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;134;133;2;120;182;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;10.378191;1;5;5.163267;1
135;left_module_1;UPENN-GBM-00013_11 node 134;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;135;134;2;120;182;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;16.274814;1;10;14.450585;1
136;left_module_1;UPENN-GBM-00013_11 node 135;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;136;135;2;120;182;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;7.8845185;1;9;12.940686;1
137;left_module_1;UPENN-GBM-00013_11 node 136;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;137;136;2;120;182;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;10.524541;1;6;8.0836589;1
138;left_module_1;UPENN-GBM-00013_11 node 137;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;138;137;2;120;182;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;13.66101;1;9;13.843927;1
139;left_module_6;UPENN-GBM-00013_11 node 138;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;139;138;2;120;182;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;15.168347;6;16;19.555344;6
140;left_module_6;UPENN-GBM-00013_11 node 139;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;140;139;2;120;182;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;6.7341463;6;10;13.069183;6
141;left_module_13;UPENN-GBM-00013_11 node 140;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;141;140;2;120;182;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;9.8769591;13;11;15.814987;13
142;left_module_13;UPENN-GBM-00013_11 node 141;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;142;141;2;120;182;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;20.530577;13;7;16.028072;13
143;left_module_13;UPENN-GBM-00013_11 node 142;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;143;142;2;120;182;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;17.094318;13;8;20.520226;13
144;left_module_13;UPENN-GBM-00013_11 node 143;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;144;143;2;120;182;117;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;16.947605;13;6;14.887784;13
145;left_module_4;UPENN-GBM-00013_11 node 144;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;145;144;2;120;183;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.6390886;4;9;3.6117644;4
146;left_module_4;UPENN-GBM-00013_11 node 145;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;146;145;2;120;183;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.2067376;4;7;5.5321566;4
147;left_module_4;UPENN-GBM-00013_11 node 146;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;147;146;2;120;183;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;5.8655163;4;9;7.4319189;4
148;left_module_1;UPENN-GBM-00013_11 node 147;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;148;147;2;120;183;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;5.1116312;1;7;7.366022;1
149;left_module_1;UPENN-GBM-00013_11 node 148;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;149;148;2;120;183;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;6.1859331;1;7;8.9186329;1
150;left_module_1;UPENN-GBM-00013_11 node 149;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;150;149;2;120;183;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;11.304625;1;9;10.100895;1
151;left_module_6;UPENN-GBM-00013_11 node 150;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;151;150;2;120;183;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;7.3165464;6;9;11.265913;6
152;left_module_13;UPENN-GBM-00013_11 node 151;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;152;151;2;120;183;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;8.740739;13;12;21.214436;13
153;left_module_13;UPENN-GBM-00013_11 node 152;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;153;152;2;120;183;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;23.453238;13;5;12.895007;13
154;left_module_13;UPENN-GBM-00013_11 node 153;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;154;153;2;120;183;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;19.695642;13;7;18.082151;13
155;left_module_4;UPENN-GBM-00013_11 node 154;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;155;154;2;120;184;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.4696503;4;14;5.7868052;4
156;left_module_4;UPENN-GBM-00013_11 node 155;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;156;155;2;120;184;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;3.8435266;4;12;4.8071892;4
157;left_module_4;UPENN-GBM-00013_11 node 156;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;157;156;2;120;184;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;2.8835381;4;14;5.8620723;4
158;left_module_1;UPENN-GBM-00013_11 node 157;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;158;157;2;120;184;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.08633;1;12;6.0319259;1
159;left_module_1;UPENN-GBM-00013_11 node 158;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;159;158;2;120;184;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;5.4417185;1;10;7.0883899;1
160;left_module_6;UPENN-GBM-00013_11 node 159;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;160;159;2;120;184;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;10.009783;6;8;8.8914373;6
161;left_module_6;UPENN-GBM-00013_11 node 160;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;161;160;2;120;184;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;14.05777;6;11;13.924087;6
162;left_module_13;UPENN-GBM-00013_11 node 161;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;162;161;2;120;184;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;11.218702;13;12;16.31724;13
163;left_module_4;UPENN-GBM-00013_11 node 162;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;163;162;2;120;185;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.106445;4;6;2.950565;4
164;left_module_4;UPENN-GBM-00013_11 node 163;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;164;163;2;120;185;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.2381267;4;8;3.2424674;4
165;left_module_1;UPENN-GBM-00013_11 node 164;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;165;164;2;120;185;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;2.7799172;1;11;5.039222;1
166;left_module_1;UPENN-GBM-00013_11 node 165;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;166;165;2;120;185;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.8715704;1;9;5.1881267;1
167;left_module_1;UPENN-GBM-00013_11 node 166;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;167;166;2;120;185;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;6.5255216;1;9;6.3871044;1
168;left_module_6;UPENN-GBM-00013_11 node 167;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;168;167;2;120;185;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;8.4150437;6;9;9.7469829;6
169;left_module_13;UPENN-GBM-00013_11 node 168;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;169;168;2;120;185;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;7.5904808;13;12;20.817933;13
170;left_module_13;UPENN-GBM-00013_11 node 169;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;170;169;2;120;185;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;18.85035;13;17;26.195696;13
171;left_module_4;UPENN-GBM-00013_11 node 170;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;171;170;2;120;186;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.0352839;4;9;3.6365138;4
172;left_module_4;UPENN-GBM-00013_11 node 171;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;172;171;2;120;186;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.9582779;4;8;3.8448038;4
173;left_module_1;UPENN-GBM-00013_11 node 172;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;173;172;2;120;186;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;5.1694602;1;9;4.7583069;1
174;left_module_1;UPENN-GBM-00013_11 node 173;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;174;173;2;120;186;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.1728838;1;10;6.3293523;1
175;left_module_6;UPENN-GBM-00013_11 node 174;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;175;174;2;120;186;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.7795124;6;9;7.9657561;6
176;left_module_6;UPENN-GBM-00013_11 node 175;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;176;175;2;120;186;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;9.3773873;6;12;13.965794;6
177;left_module_13;UPENN-GBM-00013_11 node 176;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;177;176;2;120;186;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;9.9187523;13;11;16.75016;13
178;left_module_13;UPENN-GBM-00013_11 node 177;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;178;177;2;120;186;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;13.576169;13;6;9.9980766;13
179;left_module_1;UPENN-GBM-00013_11 node 178;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;179;178;2;120;187;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.2618081;1;16;6.8653872;1
180;left_module_1;UPENN-GBM-00013_11 node 179;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;180;179;2;120;187;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;5.7993951;1;10;4.8985058;1
181;left_module_1;UPENN-GBM-00013_11 node 180;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;181;180;2;120;187;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;7.717897;1;15;9.1911675;1
182;left_module_6;UPENN-GBM-00013_11 node 181;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;182;181;2;120;187;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.5303688;6;6;5.2595801;6
183;left_module_13;UPENN-GBM-00013_11 node 182;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;183;182;2;120;187;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;13.169466;13;14;17.765238;13
184;left_module_13;UPENN-GBM-00013_11 node 183;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;184;183;2;120;187;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;11.595821;13;16;23.509318;13
185;left_module_13;UPENN-GBM-00013_11 node 184;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;185;184;2;120;187;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;8.1199735;13;9;13.312237;13
186;left_module_13;UPENN-GBM-00013_11 node 185;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;186;185;2;120;187;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;12.179834;13;11;19.354655;13
187;left_module_1;UPENN-GBM-00013_11 node 186;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;187;186;2;120;188;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;7.0315163;1;11;6.1959089;1
188;left_module_1;UPENN-GBM-00013_11 node 187;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;188;187;2;120;188;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;5.5419219;1;15;8.8755642;1
189;left_module_6;UPENN-GBM-00013_11 node 188;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;189;188;2;120;188;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;7.3391113;6;9;7.0215092;6
190;left_module_6;UPENN-GBM-00013_11 node 189;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;190;189;2;120;188;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;19;20.742709;6;14;18.075736;6
